,0,1,2,3,4,5,6,7,8,9,target
28,0.0,0.0,0.009096764,0.07491749,2.4930184,0.0,0.0,0.0,0.22093168,0.0,207500
29,0.0,0.0,3.9468286,0.0,0.7868514,0.0,0.1273589,0.0,1.9337572,0.0,68500
30,0.0,1.519291,0.0,0.0,0.0,1.7036389,0.0,0.0,1.3504792,0.0,40000
31,0.114961594,0.0,2.5279903,0.0,0.0,0.0,0.0,1.7975283,0.14662214,0.0,149350
32,3.1757607,0.13218756,0.34078088,0.13156596,0.0,3.9034562,0.0,1.1933485,0.0,1.7001338,179900
33,0.0,1.5343475,0.014271453,2.5055995,1.5262337,2.0053854,0.0,0.053070355,3.424742,0.17965758,165500
34,3.5468607,0.10845792,0.0,0.0,0.0,0.0,0.0,0.6166905,0.0,4.7090206,277500
35,4.575248,0.0,0.0,0.0,0.0,2.6201222,1.0817987,1.2607539,0.0,1.911844,309000
36,1.254307,1.1681675,1.6037213,0.0,0.0,2.2784846,0.0,1.184562,0.0,2.0486007,145000
37,0.0,0.5413425,0.10690245,1.5185815,2.1688874,0.0,0.0,1.9447498,0.66012293,0.07832921,153000
38,0.0,0.0,1.477999,1.6178093,0.0,0.0,0.0,0.0,0.033491224,1.2191229,109000
39,0.0,0.0,1.1690798,0.0,0.8596636,0.0,1.9330611,0.0,0.21870531,0.0,82000
40,0.0,0.5583792,0.0,0.77911043,2.11438,0.0,0.0,1.8660665,0.0,0.0,160000
41,0.0,0.0,0.0,1.620351,1.4875733,0.0,0.0,0.0,0.8991848,0.121898465,170000
42,0.0,0.40115312,0.0,0.2640369,0.0,0.0,1.6002442,0.35985813,1.5334944,0.0,144000
43,0.0,0.0,0.7250832,0.20466095,0.17089513,0.0,0.0,0.0,0.7354532,0.5815245,130250
44,0.0,1.4448742,0.13723904,0.9894105,2.4793866,0.0,0.0,0.73758066,0.0,0.0,141000
45,3.4028757,1.0080038,0.0,0.0,0.0,0.0,0.0,0.8822872,0.0,4.9910917,319900
46,1.5310801,2.9518847,0.0,0.71154803,0.0,4.522987,0.0,0.0,0.57123625,0.30140436,239686
47,4.4410677,0.31748533,0.8288603,0.0,0.0,3.691049,0.0,0.0,0.0,1.5560403,249700
48,0.0,1.9554001,2.2937853,0.0,0.0,0.0,0.98323715,0.0,1.7905241,0.0,113000
49,0.0,0.0,1.5612742,0.36657065,1.1627064,0.0,0.0,2.1146445,1.4007708,0.925579,127000
50,1.0730107,0.0,0.8434102,0.0,0.5378223,1.6779296,0.8209858,0.40810433,0.0,0.55821276,177000
51,0.0,0.8439059,0.0,0.0,0.7466965,0.0,2.879241,1.0517818,0.56473047,0.0,114500
52,0.0,0.0,0.0,1.2908367,2.2933333,0.0,0.0,0.3465686,0.0,0.0,110000
53,0.0,1.8541411,1.658798,1.3479873,3.502518,0.0,1.6830504,0.0,0.14743045,0.0,385000
54,0.0,0.0,0.6761099,0.4705246,1.2841744,0.0,0.69222957,1.16412,2.15597,0.0,130000
55,0.0,0.0,0.0,1.3760095,2.017205,0.0,0.0,2.6987596,1.2858849,0.17236158,180500
56,3.447737,1.0911614,1.4538621,0.0,0.0,0.05263631,0.0,0.0,0.0,1.9394245,172500
57,3.818229,0.86685634,1.3502479,0.0,0.0,3.9524572,0.0,0.0,0.0,0.23830715,196500
58,2.0547664,0.0,0.0,0.0,0.0,1.1234348,0.0,0.0,0.0,2.8667097,438780
59,0.0,0.0,1.6847018,1.1418712,0.40215284,0.0,0.0,1.7467871,2.169494,0.7451928,124900
60,1.3121932,1.7178206,0.0,0.27584004,0.0,0.7274579,0.9006611,0.0,0.0,1.9891245,158000
61,0.0,0.70694685,2.7870567,0.15811238,0.0,0.0,0.9726125,0.0,2.955479,0.0,101000
62,5.4187207,0.0,0.0,0.0,0.39148372,1.76838,0.0,0.0,0.0,2.0877562,202500
63,0.0,0.0,1.4466819,0.0,0.0,2.2410328,1.7983925,0.0,1.1090035,0.0,140000
64,2.7039495,2.40278,0.0,0.0,0.0,2.9378545,0.0,0.0,0.0,2.2678757,219500
65,4.243338,0.0,0.0,0.0,0.0,1.9215244,0.6018705,1.3791966,0.0,1.707972,317000
66,0.06360358,0.24051191,0.0,0.5017181,2.7784128,0.0,0.0,1.70281,0.0,0.68326867,180000
67,4.33736,0.19360259,0.17046118,0.0,0.0,2.6620078,0.0,0.6549385,0.0,0.9226285,226000
68,0.0,0.16038701,2.9233923,0.0,0.091534235,0.0,0.0,1.1781223,0.0,0.0,80000
69,0.0,0.0,0.0,1.2692922,4.2099743,0.5144886,1.7215363,0.0,0.0,0.0,225000
70,0.08404809,0.0,0.0,2.0557253,2.4056232,0.30090916,0.0,2.5363207,0.0,1.1363709,244000
71,0.0,0.14917773,1.8951942,2.0524983,1.8385602,0.0,0.0,0.57347,0.6723871,1.3870087,129500
72,2.084255,0.0,1.465666,0.0,0.0,1.2786196,1.3959355,0.96155626,0.0,1.513767,185000
73,0.0,0.96331644,0.3134132,1.5251411,1.7618984,0.0,0.0,2.7223089,0.0,0.0,144900
74,0.0,1.9708209,0.0,2.5716298,0.0,0.12512583,0.0,0.0,0.70784193,0.0,107400
75,0.0,0.25859597,1.7595203,0.0,3.0729222,0.0,0.22215661,0.0,0.0,1.5463827,91000
76,0.0,0.0,1.7287681,1.3432076,0.87350565,0.0,0.0,0.43403244,2.0263865,0.19473654,135750
77,0.0,1.745791,0.0,2.2598188,0.115374304,0.0,0.6801004,0.0,1.4212285,0.0,127000
78,0.0,0.0,1.1755537,0.0,0.16564015,0.0,0.0,0.93135244,0.5895318,0.0,136500
79,0.0,2.1507773,0.7568235,0.03971977,0.0,0.0,1.6954901,0.34361058,0.99544346,0.0,110000
80,0.3348854,0.0,0.1420325,1.8058357,1.0250719,0.9296925,0.27052516,1.325474,0.0,1.686588,193500
81,0.16497469,0.6072233,0.0,0.0,0.0,2.8984056,0.0,0.0,0.0,2.9245493,153500
82,3.7571354,0.41897908,0.0,0.0,1.3214656,3.024578,0.0,0.0,0.0,2.9321527,245000
83,0.0,0.0,0.9569867,0.0,0.0,0.0,0.6103261,2.9147527,0.0,0.0,126500
84,1.0796919,0.0,0.6192383,0.0,0.0,0.0,1.3436322,3.4021096,1.9690664,1.0289392,168500
85,3.9907823,0.0,0.0,0.08838479,0.0,2.7286062,1.1889716,1.5547,0.0,1.3984501,260000
86,2.6060305,0.0,0.22850719,0.0,0.0,2.6333039,1.301548,1.051199,0.0,0.7768316,174000
87,2.1303782,0.0,0.2985398,0.0,0.0,0.3580022,0.0,0.0,0.0,1.8395929,164500
88,0.0,0.0,0.0,0.30791563,1.347478,0.0,0.0,0.0,0.0,0.0,85000
89,0.691384,1.5868416,1.6392239,0.18594034,0.2665076,0.94162,0.0,0.0,0.0,0.0,123600
90,0.0,0.26407844,0.0,0.0,1.9502283,0.0,0.59859085,0.0,0.0,0.0,109900
91,0.0,0.0,0.0,0.0,1.7712469,0.0,0.7360693,2.6871536,0.0,0.31070316,98600
92,0.0,1.1354339,1.102795,0.2131427,0.74436814,0.0,0.9596937,0.2035147,2.1238022,0.0,163500
93,0.0,0.0,0.0,0.0,0.0,1.7341379,2.2092834,0.0,5.153183,0.0,133900
94,2.4189265,1.993583,1.1950946,0.16998087,0.0,3.614332,0.0,0.0,0.0,1.244482,204750
95,0.57425666,0.0,0.0,0.0,0.0,0.054786295,1.2251577,1.3085786,0.0,2.402646,185000
96,4.3262634,0.0,0.29950485,0.0,0.0,3.0873365,0.0,1.4447656,0.0,0.6612739,214000
97,0.0,0.0,1.3500766,0.48396355,1.231404,0.0,0.0,1.6270756,0.43517476,2.672657,94750
98,0.0,1.1143034,2.0252573,1.693132,2.5610092,0.0,0.0,1.9694813,2.0187783,0.0,83000
99,0.0,0.0,2.8717113,1.9288058,2.4822824,0.0,0.0,0.0,1.5751652,0.0,128950
100,1.5197964,0.0,0.6083591,1.2454414,0.500467,1.0410762,0.58886546,1.3995448,1.9919813,0.3859303,205000
101,2.642565,1.1579403,0.0,0.0,0.0,0.0,1.7246723,1.9921861,0.20762604,0.06793342,178000
102,0.0,0.26359808,0.0,0.0,0.46385863,0.45135882,1.499806,1.1234304,0.13101768,0.0,118964
103,2.6545095,0.6486393,1.6775392,0.0,0.0,3.7394242,0.0,1.0667906,0.0,1.9925528,198900
104,0.0,0.0,0.0,0.8093111,0.0,0.8063364,0.0,0.0,1.5524708,0.0,169500
105,3.9742892,0.2849704,0.0,0.0,0.0,3.0545948,0.0791036,0.0,0.0,2.996945,250000
106,0.0,0.05549876,1.2904849,1.346964,0.0,0.0,0.0,0.35719585,0.6037664,0.0,100000
107,0.0,0.32950687,1.5739446,0.7864942,0.0,0.69254315,0.0,0.0,1.695338,0.5056598,115000
108,0.0,0.0,2.098911,0.0,0.88692343,0.0,0.009396686,0.0,0.0,0.0,115000
109,0.40667498,0.0,0.0,1.4570956,0.16657872,1.490037,0.170788,0.8987269,1.7028607,1.0789493,190000
110,0.0,2.1386125,0.049652416,2.7847724,1.9183834,0.0,1.5334893,1.2407894,0.5976922,0.0,136900
111,1.151122,0.0,0.9161488,0.0,0.0,0.6278733,0.4668993,0.75761133,1.6396157,1.374795,180000
112,3.088274,0.0,0.0,1.0080317,0.0,2.7794492,0.0,0.0,0.0,2.6992328,383970
113,1.5586579,0.97370803,0.0,0.6152053,3.1613665,0.0,2.8724282,2.920713,0.0,0.99605936,217000
114,0.0,2.5060196,0.0,3.0630317,0.0,0.5633267,0.8344889,0.0,0.42054105,0.0,259500
115,0.0,0.0,1.0355911,0.0,0.54736274,0.0,0.32719263,0.0,0.0,1.9947639,176000
116,0.0,0.0,0.0,0.0,2.098742,0.0,0.0,1.2779775,0.17252137,0.0,139000
117,1.6615281,1.2948111,2.125113,0.0,0.0,0.17750889,0.0,0.0786017,0.0,2.341579,155000
118,0.5172172,1.6229546,0.0,2.4051049,0.88523763,1.6698121,3.444356,0.9051538,0.79300404,1.5446293,320000
119,3.722421,1.6108149,1.6791143,0.0,0.0,4.4035845,0.38448825,0.0,0.0,0.7739963,163990
120,0.0,0.0,0.0,0.065597124,5.2692494,0.0,1.3053194,0.0,1.5254759,0.0,180000
121,0.0,0.0,0.64577734,0.0,0.6321615,0.0,2.6638725,0.0,3.0313375,0.0,100000
122,0.0,0.0,0.96015155,0.6545074,1.3455726,0.0,0.0,1.5906311,1.0983436,0.17642117,136000
123,2.522955,2.1282234,0.0,0.0,0.0,1.343374,0.37350616,0.0,0.0,0.38598472,153900
124,0.8154448,0.0,0.4658852,0.5651021,0.314218,1.3048236,0.07188672,1.4813613,1.6866722,0.0,181000
125,0.0,1.4334748,0.0,0.6548047,1.2270015,0.0,0.18555793,0.0,1.1836388,0.0,84500
126,1.6730831,0.0,0.0,0.64356226,2.733543,0.75272286,0.58325356,0.0,0.0,0.0,128000
127,0.0,0.89739966,1.2371166,0.0,0.99769217,0.0,3.1299534,0.0,5.559723,0.0,87000
128,0.0,0.24479179,0.0,0.0,1.4856576,0.0,0.42324278,0.0,0.0,0.0,155000
129,0.0,0.0,0.0,0.0,2.4432335,0.0,0.537353,1.098791,0.0,3.5030584,150000
130,0.0,0.0,0.0,1.8271126,0.6752637,0.0,0.4839073,1.4587728,0.0,0.8647903,226000
131,2.9598367,0.0,0.0,0.0,0.0,0.66133523,0.28013313,0.0,0.4277348,1.745475,244000
132,0.0,0.26412994,0.79872894,2.1812065,0.8052852,0.0,0.0,0.69641685,0.22691788,1.0397545,150750
133,4.7728057,0.0,0.0,0.5189953,0.0,1.9832637,0.0,0.2143866,0.0,3.4440162,220000
134,0.0,0.0,1.6893091,1.1172537,1.8887899,0.0,1.0619812,1.0538776,0.0,0.79811996,180000
135,0.001116313,0.0,0.14360109,0.08316019,0.6168863,0.87789047,1.0336723,1.5962029,1.0746858,0.49989054,174000
136,0.0,0.0,0.29192957,0.9465163,1.6794742,0.0,0.0,1.0222515,0.43556815,0.0,143000
137,0.0,0.0,0.0,0.8883735,2.381555,0.0,0.17862266,2.7649822,0.0,3.5722747,171000
138,4.3841324,1.2070775,1.0845133,0.0,0.0,3.3321815,0.71034443,0.04645716,0.0,1.022342,230000
139,2.6269076,2.172341,1.059204,0.13793531,0.0,3.2236335,0.0019689123,0.0,0.0,1.1147637,231500
140,0.0,0.0,0.8973484,1.316728,1.4737664,0.0,0.0,0.0,1.5463147,0.0,115000
141,3.9261405,0.9815104,0.4972627,0.9259255,0.0,4.178408,0.0,0.45135257,0.0,2.029021,260000
142,0.0,0.55522954,0.67170864,2.7156289,2.554856,0.0,0.0,0.0,2.1418996,0.0,166000
143,3.9367075,0.6530789,0.74885094,0.0,0.0,1.8218594,0.0,0.4286989,0.0,1.2424047,204000
144,0.0,0.0,0.0,0.7907323,0.7009511,0.0,0.5860689,2.1991928,0.11093473,1.5016222,125000
145,2.8682818,0.0,0.0,0.0,0.0,1.9994607,0.48633805,0.0,0.0,2.1889925,130000
146,0.0,0.5151675,0.0,0.7457466,1.261319,0.0,0.7242403,0.19266266,0.7451867,0.0,105000
147,3.4574032,0.0,0.044564743,0.0,0.0,2.1556327,0.24868579,0.62433094,0.8605016,1.4345348,222500
148,1.9459499,1.4273062,0.0,0.0,0.0,0.0,0.0,0.0,0.42709017,0.0,141000
149,0.0,0.7903638,0.0,0.0,0.0,0.0,2.453632,1.418803,0.89526105,0.0,115000
150,0.0,0.0,1.9418114,2.2561908,1.362389,0.0,0.0,1.2203028,0.19878192,0.0,122000
151,2.9944255,0.0,0.0,0.65813714,0.0,2.080137,0.0,0.0,0.0,3.7718632,372402
152,0.0,0.0,0.0,0.8446361,0.76639926,0.5143111,1.0335789,0.0,2.7161984,0.0,190000
153,0.0,4.086012,0.0,1.3810585,5.736843,0.0,0.0,0.59158003,1.0751953,0.0,235000
154,0.0,0.0,0.17128715,0.60275275,0.0,0.0,0.7986734,1.2265723,1.114213,0.0,125000
155,0.0,0.37974116,1.9762833,0.33993024,0.24012163,0.0,0.17383614,0.0,1.9102407,0.0,79000
156,0.0,0.20270073,0.0,0.0,1.0724756,0.0,0.9641653,0.65769833,0.0,0.0,109500
157,3.184431,0.0,0.0,0.44633037,0.0,1.799426,0.55186343,0.8704879,0.0,3.6211574,269500
158,3.0142105,0.43270174,1.050627,1.0958444,0.0,3.7856114,0.0,0.0,0.0,1.9939897,254900
159,5.054194,0.0,0.0,0.6991852,0.38659638,2.9029834,0.32171687,0.39078307,0.0,1.3243933,320000
160,0.0,1.7247679,1.8133758,0.77666414,1.945442,0.0,0.67271024,0.38135085,0.0,1.0214341,162500
161,3.775685,0.0,0.0,1.485451,0.0,1.5720991,0.030736623,0.92841244,0.0,2.6824403,412500
162,3.1804876,0.0,0.0,0.4494487,0.0,0.94607174,0.0,1.4153064,0.0,2.5765982,220000
163,0.0,2.9203186,0.8634808,0.0,0.0,0.0,0.044412628,0.0,2.1139984,0.0,103200
164,0.0,0.44733784,1.0955186,0.0,0.0,0.0,0.0,0.0,2.3279934,0.0,152000
165,0.0,2.0348527,0.63567513,1.2969818,0.9737308,0.0,1.4817487,0.0,1.7278917,0.0,127500
166,0.0,1.4355731,0.0,1.4830688,2.55102,0.0,0.29100725,0.0,0.050632425,0.21073505,190000
167,4.7108016,0.14390662,0.0,0.779911,0.3600532,2.4407606,0.44392946,0.0,0.0,3.9292817,325624
168,4.8942475,0.74451303,1.999406,0.0,0.0,3.5407653,1.4653875,0.10155007,0.0,1.6683025,183500
169,3.0467093,0.0,0.0,0.4440472,0.0,0.47175667,1.7199253,0.21541137,0.0,2.0389807,228000
170,0.0,1.377936,2.3065124,0.9874778,0.0,0.0,2.0867884,0.20445025,1.9314301,0.0,128500
171,0.0,0.0,0.0,3.102685,4.337556,0.0,0.0,0.073729455,1.7479489,0.32397437,215000
172,2.3153434,0.3008341,0.16246179,0.0,0.79677916,0.0,0.05958689,0.0,1.1450565,1.1343718,239000
173,0.0,0.0,1.6428056,0.85636073,2.188505,0.0,1.1144387,2.4240065,1.2061832,0.0,163000
174,1.6624434,0.0,0.0,2.807181,1.7803614,1.037781,1.4924911,1.1911705,0.0,3.462636,184000
175,0.0,0.0,1.7447188,2.87733,2.5988286,0.0,0.0,1.6484265,1.9090104,0.0,243000
176,2.1682124,0.0,0.75627095,0.6005673,2.1166139,1.0064461,1.6773893,0.17514391,0.0,0.7172897,211000
177,0.0,0.20747286,0.04372694,2.2087145,0.5845613,0.33065414,0.0,1.4762614,1.1374921,0.0,172500
178,2.5675237,0.0,0.0,1.05915,0.0,2.5608666,0.0,0.0,0.0,6.09522,501837
179,0.0,1.4040116,0.993586,0.31208527,0.0,0.0,0.15341902,0.4118561,0.2110758,0.0,100000
180,2.070544,0.0,1.2521048,0.0,0.0,0.0,0.0,0.0,0.0,1.2937837,177000
181,0.0,0.0,0.0,0.0,0.0,0.0,0.6299976,0.0,3.1124544,0.0,200100
182,0.1470463,0.98391676,0.0,0.0,0.28913912,0.0,0.25930762,1.4436134,0.29409963,0.0,120000
183,1.7558796,2.5404115,0.3855106,0.0,0.0,4.019818,0.8277942,0.05255395,0.0,0.39057466,200000
184,0.0,0.0,2.078997,0.0,0.41296354,0.0,1.2025915,2.1781573,3.114423,0.0,127000
185,0.0,0.28166014,0.0,0.95384413,0.0,2.5810716,2.6274197,2.114605,0.0,0.0,475000
186,1.0047163,0.0,0.97223157,0.0,0.5518216,0.9414859,0.0,2.141476,1.6971383,0.0,173000
187,0.0,1.6596715,0.84959006,1.0155363,0.0,0.0,0.0,1.0968697,4.0371013,0.0,135000
188,0.0,0.0,0.0,1.7648083,0.5054522,0.0,2.9452207,0.0,1.2882991,1.2609403,153337
189,0.9945963,0.0,0.0,0.0,0.9220924,0.0,0.0,0.0,0.0,4.6311283,286000
190,0.0,2.1328106,0.0,1.2509638,0.58482254,2.425936,2.521401,0.0,3.2885277,0.0,315000
191,0.067584045,0.0,1.2522931,0.23818056,0.0,0.0,0.0,1.0390068,0.60693604,0.0,184000
192,3.7339942,0.387857,1.7226117,0.5565921,0.0,3.8858457,0.0,0.3540747,0.0,1.1984255,192000
193,2.8908083,0.0,0.0,0.0,0.0,2.1034875,0.64042866,0.0,0.0,2.2049246,130000
194,0.0,0.0,2.477047,0.95932204,0.37472102,0.0,0.0,1.0710992,2.5722036,0.5318731,127000
195,0.7560786,0.0,0.0,2.4441578,3.0612974,0.0,1.7806274,0.0,0.040299505,0.14297105,148500
196,1.98221,0.0,0.0,0.0,2.4005048,0.92911613,0.0,0.73780835,0.0,6.364089,311872
197,0.0,0.0,0.0,3.484341,0.83436996,2.2160566,0.20111234,0.0,0.0,0.0,235000
198,0.0,0.50664043,0.0,1.7689621,0.07867112,0.03369628,1.0498208,0.0,0.0,0.0,104000
199,3.8681586,0.0,0.0,0.9408051,0.0,1.973366,0.0,1.2872472,0.0,4.4407816,274900
200,1.2111591,1.4573898,1.1487049,0.0,0.0,1.8246694,0.0,0.3195564,0.0,1.9978514,140000
201,0.0,0.22753423,1.8030051,2.2736163,2.039397,0.349637,1.22682,0.9926595,1.0503956,1.7925584,171500
202,0.0,1.1863585,0.92828214,0.58152205,0.020024516,0.0,0.0,0.0,3.2825718,0.0,112000
203,1.4756676,0.55402666,0.20084375,0.0,0.0,1.9980103,0.0,0.0,0.0,0.59591913,149000
204,0.0,0.0,1.5854596,0.0,0.34691796,0.0,3.0583987,0.0,2.8077216,0.0,110000
205,1.1326506,0.0,0.5791287,0.0,0.0,1.3199998,0.0,2.8203847,0.0,2.1025982,180500
206,0.0,0.0,1.0145503,0.0,0.5078364,0.0546304,0.0,1.3739668,0.80116343,0.0,143900
207,0.0,0.7219577,0.0,1.401937,2.5101368,0.0,0.5929473,1.1608769,0.9559336,0.0,141000
208,1.7395004,0.55711436,0.0,0.82690245,0.47534612,0.0,1.8054452,0.0,0.023939513,0.0,277000
209,0.0,0.17272344,0.0,0.0,1.3538266,0.0,0.0,1.752245,0.14812168,1.8843756,145000
210,0.0,0.42341262,2.0943384,0.65356296,0.6883174,0.0,0.0,0.0,0.0,0.0,98000
211,2.9929535,1.7628018,1.0419791,0.0,0.0,1.8420987,0.0,0.61341345,0.0,2.6562197,186000
212,2.4578476,1.536694,0.9063636,0.32940066,0.17934753,2.8744369,0.0,0.0,0.0,2.6359344,252678
213,0.073950276,0.0,0.53418714,0.0,0.2972376,2.5136216,0.0,0.5009348,0.0,1.0578765,156000
214,0.38673374,0.0,1.6560317,0.039263435,0.0,1.4144934,0.0,0.5937776,0.0110934,0.63610065,161750
215,0.0,0.0,0.88591456,0.9863897,1.9259281,0.0,0.0,1.9139225,2.2661078,0.0,134450
216,4.1334205,1.508406,0.53400975,0.0,0.0,2.0970373,0.0,1.261084,0.0,2.278829,210000
217,0.0,0.0,1.7078972,0.0,0.027686305,0.054177336,0.9485911,0.0,1.8984318,0.0,107000
218,0.09182002,0.0,1.2358837,1.9575764,0.0,0.37947467,0.0,0.0,2.802639,0.0,311500
219,3.5518558,1.7226187,0.44706953,0.0,0.0,2.781227,0.0,1.1410187,0.0,0.0,167240
220,4.790742,1.9908904,1.4863958,0.0,0.0,3.5622206,0.0,1.1616331,0.0,1.3760316,204900
221,3.9967089,0.16840234,0.15627918,0.0,0.0,2.555608,1.692098,0.27766013,0.54868674,1.0983198,200000
222,0.9662009,0.95673716,0.0,1.5161142,0.95771146,1.7470173,1.8793746,0.0,0.0,0.0,179900
223,0.0,0.04662162,0.48851857,0.88169867,0.92254907,0.0,0.0,0.9989853,1.0231258,0.32848644,97000
224,4.6678996,0.2314781,0.0,0.0,0.60323024,2.4372182,0.0,1.7805027,0.0,5.403714,386250
225,0.0,0.0,1.6642529,0.0,0.8289849,0.0,0.0,0.0,0.0,0.65118647,112000
226,5.889437,1.7240337,0.0,0.0,0.0,4.511528,0.7815192,0.0,0.0,1.0752305,290000
227,0.0,0.0,2.015902,0.0,2.0135562,0.0,0.0,0.0,0.6045538,1.0456748,106000
228,0.0,0.0,0.7808064,0.8245722,0.81898016,0.0,0.0,0.8498035,1.8512676,0.96561986,125000
229,3.478333,1.5342532,0.107050896,0.0,0.0,3.7248535,0.0,1.2389807,0.0,0.26545417,192500
230,0.0,0.0,0.68858695,0.0,0.0,0.0,0.0,1.87376,0.0,0.18918744,148000
231,5.4495993,0.63280463,0.0,1.2315319,0.0,4.7846303,0.31733987,0.4030873,0.0,1.5329342,403000
232,0.0,0.0,1.775681,0.0,2.5531094,0.0,0.0,0.0,0.0,0.023041628,94500
233,0.0,0.0,1.3449825,1.5481956,1.534008,0.0,0.0,0.83826417,0.5368154,0.7966729,128200
234,2.813987,0.5411465,0.0,0.4769824,0.0,2.0274677,0.8068308,0.0,0.07251161,2.7556567,216500
235,0.0,0.0,1.2949482,0.0,2.2151248,0.0,0.0,0.0,0.46933728,0.89002436,89500
236,4.2451425,0.9529712,0.0,0.0,0.0,3.3864052,0.0,0.49708936,0.0,0.8832767,185500
237,1.9315569,2.2292235,0.0,0.0,0.0,0.9858222,0.47775307,0.0969601,2.010691,0.0,194500
238,5.1866403,0.4634597,0.0,0.0,0.0,2.4043436,0.0,2.1289465,0.0,4.297769,318000
239,0.0,0.120256945,0.8273642,1.8959101,0.0,0.0,0.8069079,0.0,2.4151716,0.8005517,113000
240,3.9676936,0.0,0.0,0.0,0.0,2.5970442,0.0,0.0,0.0,3.0937057,262500
241,0.25597873,1.267822,2.9379692,0.0,0.16522443,0.3807823,0.0,0.0,0.07180678,0.0,110500
242,0.0,1.3073797,0.518489,0.5268597,0.650373,0.2795425,1.263851,1.4076967,1.5976517,0.0,79000
243,0.0,0.542536,0.14156586,0.0,0.13892488,0.0,2.8101516,0.0,0.01121787,0.0,120000
244,2.8410966,2.3986778,0.0,0.7770927,0.0,3.065801,1.2651279,0.0,0.693289,0.2855869,205000
245,2.3609166,0.0,0.0,1.3681599,1.9176705,0.49914405,0.32032502,1.6334429,0.0,0.0,241500
246,0.0,0.0,1.8689868,0.0,0.21481735,1.0931845,2.0788288,0.0,5.7949624,0.0,137000
247,0.0,0.97422695,0.0,0.882855,1.3070287,0.4349256,0.0,0.75319487,1.5002185,0.0,140000
248,4.5164123,2.0121183,0.41946128,0.0,0.0,3.075788,0.0,0.50415945,0.0,0.57533824,180000
249,0.0,0.0,0.0,2.0886042,0.0,2.3423045,1.462053,4.9372044,0.50534725,0.0,277000
250,0.0,0.6120956,2.075917,0.0,1.6172026,0.0,0.4439951,0.32939765,1.0446869,0.0,76500
251,2.426731,0.0,0.0,0.0,0.73003954,2.1889853,0.0,0.0,0.0,1.4429967,235000
252,4.3136888,2.8272734,0.43504015,0.0,0.0,2.1133337,1.7478567,0.0,0.0,0.0,173000
253,0.0,0.0,0.0,0.0,0.6986918,0.0,0.0,2.2521498,0.5961365,0.0,158000
